id,id_Date,Date,PKod,Pgroup,Pname,Pquantity,pce_zn,pwa_zn,pce_sn,pwa_sn,pce_sb,pwa_sb,pudzsb,pmarza,pmarzajedn,pkwmarza,pudzmarza,id
38,7,01/01/2018,2913,DAIRY_CHESSE,BAKOMA GRECKI 180GR,9,1.63,14.67,2.03,18.31,2.13,19.21,0.02,19.88,0.4,3.64,0.04,
39,7,01/01/2018,15795,DAIRY_CHESSE,BAKOMA OLEJ RZEPAKOWY,9,4.44,39.96,5.61,50.49,5.89,53.01,0.06,20.86,1.17,10.53,0.11,
40,7,01/01/2018,6467,DAIRY_CHESSE,BAKOMA POLSKIE SMAKI  WISNIA 120 G,5,0.6,3,0.48,2.38,0.5,2.49,0,-26.05,-0.12,-0.62,-0.01,
41,7,01/01/2018,2914,DAIRY_CHESSE,BAKOMA POLSKIE SMAKI130GR TRUSK,8,0.76,6.08,0.8,6.4,0.84,6.74,0.01,5,0.04,0.32,0,
42,7,01/01/2018,19287,DAIRY_CHESSE,BAKOMA PREMIUM 150 G BRZOS+MARAKUJ,6,1.43,8.58,1.61,9.66,1.69,10.14,0.01,11.18,0.18,1.08,0.01,
43,7,01/01/2018,8152,DAIRY_CHESSE,BAKOMA SATINA  KARMEL 170 G,7,1.18,8.26,1.06,7.43,1.15,8.02,0.01,-11.17,-0.12,-0.83,-0.01,
44,7,01/01/2018,12150,DAIRY_CHESSE,BAKOMA SATINA CZEKOL/170 G,13,1.18,15.34,1.47,19.06,1.58,20.57,0.02,19.52,0.29,3.72,0.04,
45,7,01/01/2018,8554,DAIRY_CHESSE,BAKOMA SATINA WANILIA 170 G,3,1.18,3.54,1.43,4.28,1.54,4.62,0.01,17.29,0.25,0.74,0.01,
46,7,01/01/2018,8681,DAIRY_CHESSE,BAKOMA SEREK BAKUS WANILIA,8,1.18,9.44,1.61,12.88,1.69,13.52,0.02,26.71,0.43,3.44,0.04,
47,7,01/01/2018,7625,DAIRY_CHESSE,BAKOMA SMIETANKA 10 SZT,5,1.48,7.4,1.9,9.5,1.99,9.95,0.01,22.11,0.42,2.1,0.02,
48,7,01/01/2018,12320,DAIRY_CHESSE,BAKOMA TWIST  400G BRZOS,2,2.31,4.62,1.48,2.96,1.55,3.1,0,-56.08,-0.83,-1.66,-0.02,
49,7,01/01/2018,7435,DAIRY_CHESSE,BAKOMA TWIST 250 G TRUSKAWKA,6,1.72,10.32,2.22,13.29,2.33,13.95,0.02,22.35,0.5,2.97,0.03,
50,7,01/01/2018,1088,GENERAL_FOOD,BAKOMA TWIST 400 G ZURAWIN,6,2.42,14.52,2.28,13.68,2.39,14.36,0.02,-6.14,-0.14,-0.84,-0.01,
51,7,01/01/2018,16645,ICE_CREAMS_FROZEN,BARSZCZ UKRAINSKI 450G NORDIS,1,1.97,1.97,2.85,2.85,2.99,2.99,0,30.88,0.88,0.88,0.01,
52,7,01/01/2018,6580,GENERAL,BATERIA 44 R3 MAXELL,21,0.96,20.16,1.18,24.78,1.45,30.45,0.03,18.64,0.22,4.62,0.05,
53,7,01/01/2018,6208,OCCASIONAL,BATERIA AA WARTA R6 1 SZT,4,0.96,3.84,1.46,5.84,1.79,7.16,0.01,34.25,0.5,2,0.02,
54,7,01/01/2018,2560,CHEMISTRY,BATERIA GP PLASKA 3R12 4_5V  312GR,1,2.71,2.71,4.25,4.25,5.23,5.23,0.01,36.24,1.54,1.54,0.02,
55,7,01/01/2018,5156,CHEMISTRY,BATERIA R6 AA,44,0.78,34.32,1.28,56.12,1.57,69.17,0.08,38.85,0.5,21.8,0.23,
56,7,01/01/2018,18200,OCCASIONAL,BATERIA VARTA LR3 LONGLIFE 1 SZT,6,0.93,5.58,1.46,8.76,1.79,10.74,0.01,36.3,0.53,3.18,0.03,
57,7,01/01/2018,17409,OCCASIONAL,BATERIE ALKAICZ  LR 3,4,0.93,3.72,1.48,5.92,1.82,7.28,0.01,37.16,0.55,2.2,0.02,
58,7,01/01/2018,17408,OCCASIONAL,BATERIE ALKAICZ R6,31,0.93,28.83,1.46,45.26,1.79,55.49,0.06,36.3,0.53,16.43,0.17,
59,7,01/01/2018,5429,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON 3BIT 46/51 G,30,0.92,27.6,1.5,45,1.85,55.5,0.06,38.67,0.58,17.4,0.18,
60,7,01/01/2018,9462,SWEETS,BATON 7DAYS KAKAO W POLEWIE,3,0.55,1.65,0.97,2.91,1.19,3.57,0,43.3,0.42,1.26,0.01,
61,7,01/01/2018,1413,SWEETS,BATON BOUNTY 57G,12,1.49,17.88,2.19,26.28,2.69,32.28,0.04,31.96,0.7,8.4,0.09,
62,7,01/01/2018,8424,DAIRY_CHESSE,BATON FITELLA 25 G,3,1.07,3.21,1.51,4.53,1.59,4.77,0.01,29.14,0.44,1.32,0.01,
63,7,01/01/2018,19717,SWEETS,BATON IKAR XXL WAWEL,18,1.09,19.62,1.62,29.16,1.99,35.82,0.04,32.72,0.53,9.54,0.1,
64,7,01/01/2018,2738,SWEETS,BATON KINDER BUENO 43G,27,1.81,48.87,2.43,65.61,2.99,80.73,0.09,25.51,0.62,16.74,0.17,
65,7,01/01/2018,7983,DRINK_JUICE,BATON KINDER DELIC 39 G,3,1.5,4.5,2.59,7.77,2.72,8.16,0.01,42.08,1.09,3.27,0.03,
66,7,01/01/2018,16546,DAIRY_CHESSE,BATON KINDER MAXI KING Z KARMELEM 35G,9,1.69,15.21,2.09,18.81,2.57,23.13,0.03,19.14,0.4,3.6,0.04,
67,7,01/01/2018,10008,SWEETS,BATON KNOPERS 25G,9,0.84,7.56,1.26,11.34,1.55,13.95,0.02,33.33,0.42,3.78,0.04,
68,7,01/01/2018,2262,SWEETS,BATON LION 40 G PEANUT,3,0.86,2.58,1.21,3.63,1.49,4.47,0.01,28.93,0.35,1.05,0.01,
69,7,01/01/2018,840,SWEETS,BATON MACIEK XXL WAWEL  ADWOKAT,10,1.09,10.9,1.62,16.2,1.99,19.9,0.02,32.72,0.53,5.3,0.05,
70,7,01/01/2018,7353,SWEETS,BATON MARS 51 G,12,1.04,12.48,1.54,18.48,1.89,22.68,0.03,32.47,0.5,6,0.06,
71,7,01/01/2018,13984,SWEETS,BATON MILKI WAY PODWJNY,15,1.2,18,1.86,27.9,2.29,34.35,0.04,35.48,0.66,9.9,0.1,
72,7,01/01/2018,15504,SWEETS,BATON MILKY WAY 21 5,22,0.6,13.2,0.8,17.6,0.99,21.78,0.02,25,0.2,4.4,0.05,
73,7,01/01/2018,6782,SWEETS,BATON NESQUIK DELIC 25 G,6,0.92,5.52,1.32,7.92,1.39,8.34,0.01,30.3,0.4,2.4,0.02,
74,7,01/01/2018,7200,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON NUTELLA 2 SZT,2,2.13,4.26,3,6,3.69,7.38,0.01,29,0.87,1.74,0.02,
75,7,01/01/2018,8425,SWEETS,BATON PIEROT WEDEL 45GR,3,1.12,3.36,1.62,4.86,1.99,5.97,0.01,30.86,0.5,1.5,0.02,
76,7,01/01/2018,5838,SWEETS,BATON SNICKERS 50 G,11,1.04,11.44,1.46,16.06,1.79,19.69,0.02,28.77,0.42,4.62,0.05,
77,7,01/01/2018,15436,SWEETS,BATON TWIX 56 G,9,0.96,8.64,1.44,12.96,1.77,15.93,0.02,33.33,0.48,4.32,0.04,
78,7,01/01/2018,8517,SWEETS,BATONIK MUU 29 G,2,0.52,1.04,0.87,1.74,1.07,2.14,0,40.23,0.35,0.7,0.01,
79,7,01/01/2018,8518,SWEETS,BATONIK POWER 30 G,1,0.66,0.66,0.89,0.89,1.09,1.09,0,25.84,0.23,0.23,0,
80,7,01/01/2018,9572,SPICES,BAZYLIA PRYMAT,3,0.96,2.88,1.13,3.39,1.39,4.17,0,15.04,0.17,0.51,0.01,
81,7,01/01/2018,8771,DISHES_FOR_CHILDREN,BEBIKO 1,2,15.34,30.68,20.36,40.72,21.99,43.98,0.05,24.66,5.02,10.04,0.1,
82,7,01/01/2018,3646,ART/_HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.39,2.39,3.6,3.6,3.89,3.89,0,33.61,1.21,1.21,0.01,
83,7,01/01/2018,6436,CHEMISTRY,BELLA PATYCZKI 100 SZT FOLIA,2,0.72,1.44,1.67,3.34,1.8,3.6,0,56.89,0.95,1.9,0.02,
84,7,01/01/2018,17047,CHEMISTRY,BELLA PODPASKI  MAX GREEN,2,2.85,5.7,4.53,9.06,4.89,9.78,0.01,37.09,1.68,3.36,0.03,
85,7,01/01/2018,17048,ART/_HYGIENIC,BELLA PODPASKI BLUE MAX,2,2.85,5.7,4.53,9.06,4.89,9.78,0.01,37.09,1.68,3.36,0.03,
86,7,01/01/2018,41,ART/_HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,2,1.76,3.52,2.49,4.98,2.69,5.38,0.01,29.32,0.73,1.46,0.02,
87,7,01/01/2018,55,ART/_HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,4,2.14,8.56,3.23,12.92,3.49,13.97,0.02,33.75,1.09,4.36,0.05,
88,7,01/01/2018,54,ART/_HYGIENIC,BELLA PODPASKI NOVA MAXI 10,1,2.66,2.66,1.85,1.85,2,2,0,-43.78,-0.81,-0.81,-0.01,
89,7,01/01/2018,2155,ART/_HYGIENIC,BELLA PODPASKI PERF/BLUE 10,1,2.85,2.85,4.53,4.53,4.89,4.89,0.01,37.09,1.68,1.68,0.02,
90,7,01/01/2018,3913,GENERAL,BERLISO 180 G +20 G CZEKOL,6,1.21,7.26,1.75,10.5,1.89,11.34,0.01,30.86,0.54,3.24,0.03,
91,7,01/01/2018,3914,GENERAL,BERLISO 180 G+20G TRUSKA,17,1.53,25.97,1.53,26.03,1.65,28.1,0.03,0.23,0,0.06,0,
92,7,01/01/2018,5333,CHEMISTRY,BIALY JELEN SZAMPON 300 ML,1,4.99,4.99,6.66,6.66,8.19,8.19,0.01,25.08,1.67,1.67,0.02,
93,7,01/01/2018,6703,ARTICLE_OF_HOUSEHOLD,BIBULA KOLOR,2,0.75,1.5,1.08,2.16,1.33,2.66,0,30.56,0.33,0.66,0.01,
94,7,01/01/2018,7512,COFFEE TEA,BISZKOPTY 120 G MLYNY POLSKIE,2,3.25,6.5,4.17,8.34,5.13,10.26,0.01,22.06,0.92,1.84,0.02,
95,7,01/01/2018,3471,SWEETS,BISZKOPTY WROCLAWSKIE 120G,3,1.68,5.04,2.56,7.68,3.15,9.45,0.01,34.38,0.88,2.64,0.03,
96,7,01/01/2018,1835,CIGARETTES,BLOK RYSUNKOWY KOLOR,1,1.22,1.22,1.97,1.97,2.42,2.42,0,38.07,0.75,0.75,0.01,
97,7,01/01/2018,5811,OCCASIONAL,BLOK TECHNICZNY A4,1,0.84,0.84,1.29,1.29,1.59,1.59,0,34.88,0.45,0.45,0,
98,7,01/01/2018,18282,CHEMISTRY,BLOK TECHNICZNY KOLOR,3,1.24,3.72,2,6,2.46,7.38,0.01,38,0.76,2.28,0.02,
